id,original_language,original_title,overview,popularity,poster_path,release_date,title,vote_average,vote_count,genre
912649,en,Venom: The Last Dance,"Eddie et Venom sont en cavale. Chacun est traqué par ses semblables et alors que l'étau se resserre, le duo doit prendre une décision dévastatrice qui annonce la conclusion des aventures d'Eddie et de Venom.",12413.089,/uucVm4TBM07apHYoMwHnmvL5Mre.jpg,2024-10-22,Venom - The Last Dance,6.7,1214,"['Action', 'Science-Fiction', 'Aventure']"
1241982,en,Moana 2,"Vaiana 2 embarquera les spectateurs dans un périple inédit en compagnie de Vaiana, Maui et d’un improbable nouvel équipage de marins. Après avoir reçu un appel inattendu de ses ancêtres, la jeune femme entreprend un voyage qui la conduira jusqu’aux eaux dangereuses des confins des mers d’Océanie pour y vivre une aventure comme jamais vécue auparavant.",3983.756,/usdwoEwm68cdeMOvGFPwSk9nLTr.jpg,2024-11-21,Vaiana 2,6.8,432,"['Animation', 'Aventure', 'Familial', 'Comédie']"
1035048,en,Elevation,"Les survivants d’une invasion extra-terrestre mortelle par des créatures monstrueuses vivent une existence primitive dans les hauteurs des Montagnes Rocheuses postapocalyptiques. C’est le seul endroit où ils sont saufs, les monstres ne montent pas au-delà de 2500 mètres d’altitude pour une raison inexpliquée. Lorsqu’un père découvre qu’il ne reste que très peu des médicaments dont son fils a besoin, il doit quitter les montagnes et leur sécurité pour trouver un nouveau stock avant que son fils ne meure. Deux femmes courageuses l’accompagnent dans cette mission dangereuse en basse altitude.",2332.82,/uQhYBxOVFU6s9agD49FnGHwJqG5.jpg,2024-11-07,Elevation,6.421,127,"['Action', 'Science-Fiction', 'Thriller']"
974453,en,Absolution,"Ancien boxeur, Thug travaille depuis plus de trente ans comme homme de main pour un bandit de Boston et s'occupe notamment de la perception de dettes auprès de ses clients. Une consultation chez un médecin spécialiste lui révèle qu'il souffre d'encéphalopathie traumatique chronique. Se sentant impuissant devant sa mémoire qui décline, il cherche à reprendre contact avec ses enfants, dont sa fille Daisy, jeune mère de famille monoparentale, qui se montre réticente à renouer avec ce père absent.",1601.995,/heZRwC7AgsANwOGyyjBHkwmmc0P.jpg,2024-10-31,Absolution,6.0,121,"['Action', 'Crime', 'Thriller']"
1182387,en,Armor,Un père et son fils travaillent comme agents de sécurité pour une société de camions blindés. Ils rencontrent une équipe de voleurs sur un pont et se retrouvent piégés…,1374.715,/jmNBQ8GaQ4pzxPfZ4Lp1uJrcAE.jpg,2024-10-30,Armor,5.645,55,"['Action', 'Crime', 'Thriller']"
1299652,en,Watchmen: Chapter II,"Soupçonnant les événements qui ont piégé leurs anciens collègues, Nite Owl et Silk Spectre sont poussés à sortir de leur retraite pour enquêter. Alors qu'ils sont aux prises avec leur éthique personnelle, leurs démons intérieurs et une société qui se retourne contre eux, ils se démènent pour découvrir un complot qui pourrait déclencher une guerre nucléaire mondiale.",1231.205,/4rBObJFpiWJOG7aIlRrOUniAkBs.jpg,2024-11-25,Watchmen: Chapter II,7.7,45,"['Animation', 'Mystère', 'Science-Fiction', 'Action']"
957119,en,Sidelined: The QB and Me,,1150.68,/hklQwv6QVoOp5bWyh1bjuF2ydyG.jpg,2024-11-29,Sidelined: The QB and Me,6.6,60,"['Comédie', 'Romance', 'Téléfilm']"
1147416,fr,"Miraculous World : Londres, la course contre le temps","Afin de sauver l'avenir d'un terrible sort, Marinette devient Chronobug et fait équipe avec Bunnyx pour vaincre un mystérieux adversaire qui voyage dans le temps. Qui est ce nouveau super-méchant, et pourquoi est-il déterminé à dévoiler l'identité secrète de super-héros de Marinette ? Le seul espoir de Marinette est de vaincre son nouvel ennemi pour empêcher la fin de la Coccinelle et des temps !",1077.988,/imGI4R15rMl8B3wPROwkVuJDsc2.jpg,2024-11-14,"Miraculous World : Londres, la course contre le temps",8.6,36,"['Animation', 'Aventure', 'Action', 'Fantastique']"
558449,en,Gladiator II,"Des années après avoir assisté à la mort du héros vénéré Maximus aux mains de son oncle, Lucius est forcé d'entrer dans le Colisée lorsque son pays est conquis par les empereurs tyranniques qui gouvernent désormais Rome d'une main de fer. La rage au cœur et l'avenir de l'Empire en jeu, Lucius doit se tourner vers son passé pour trouver la force et l'honneur de rendre la gloire de Rome à son peuple.",1060.198,/rTa9otCuUwcJKoI78SkleDUC0pH.jpg,2024-11-05,Gladiator II,6.7,1019,"['Action', 'Aventure', 'Histoire']"
1184918,en,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",982.537,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,2024-09-08,The Wild Robot,8.397,3376,"['Animation', 'Action', 'Science-Fiction', 'Familial']"
402431,en,Wicked,"Elphaba, une jeune femme incomprise à cause de la couleur inhabituelle de sa peau verte ne soupçonne même pas l'étendue de ses pouvoirs. À ses côtés, Glinda qui, aussi populaire que privilégiée, ne connaît pas encore la vraie nature de son cœur.",929.419,/aSPF68VOCvm3QqcYUkXGmKAfqzs.jpg,2024-11-20,Wicked,7.613,494,"['Drame', 'Romance', 'Fantastique']"
845781,en,Red One,"Après l'enlèvement du Père Noël, le chef de la sécurité du pôle Nord doit faire équipe avec le chasseur de primes le plus célèbre du monde dans une mission pleine d'action à travers le monde pour sauver Noël.",862.118,/4nYSXdxjBwzVZUv1X9YnTQ9ZEhM.jpg,2024-10-31,Red One,6.6,229,"['Action', 'Comédie', 'Fantastique']"
933260,en,The Substance,"Elisabeth Sparkle, vedette d’une émission d’aérobic, est licenciée le jour de ses 50 ans à cause de son âge. Le moral au plus bas, elle reçoit une proposition inattendue, celle d'un mystérieux laboratoire lui proposant une « substance » miraculeuse : si elle se l’injecte, elle deviendra la meilleure version d’elle-même, plus jeune, plus belle, plus parfaite grâce à une modification de son ADN...",852.731,/5Jfj6LqxOludXg454Vxef8dCJln.jpg,2024-09-07,The Substance,7.3,2500,"['Horreur', 'Science-Fiction']"
1100782,en,Smile 2,"Sur le point d’entamer une nouvelle tournée mondiale, la star planétaire de la pop, Skye Riley, commence à vivre des événements de plus en plus terrifiants et inexplicables. Dépassée par l’horreur croissante et la pression de la célébrité, Skye doit affronter son sombre passé pour reprendre le contrôle sur sa vie avant qu’elle n’en perde le contrôle.",817.616,/bZQweCDilXNvF8KuaEHcghM3Nwf.jpg,2024-10-16,Smile 2,6.589,896,"['Horreur', 'Mystère']"
1034541,en,Terrifier 3,"Après avoir survécu au massacre d'Halloween perpétré par Art Le Clown, Sienna et son frère tentent de reconstruire leur vie. Alors que les fêtes de fin d'année approchent, ils s'efforcent de laisser derrière eux les horreurs passées. Cependant, au moment où ils se croyaient enfin à l'abri, Art refait surface, bien décidé à transformer Noël en un véritable cauchemar.",797.477,/fM0B5Jej3jtLqo6J1zC41VipuTy.jpg,2024-10-09,Terrifier 3,6.9,1204,"['Horreur', 'Thriller']"
945961,en,Alien: Romulus,"Quelques années après les événements sur le vaisseau Nostromo, un groupe de jeunes colons de l'espace travaillent en tant que mineurs dans l'espoir de rejoindre une autre planète verdoyante, Yvaga. Un des membres propose d'utiliser une station spatiale abandonnée en orbite autour de leur planète actuelle afin de se rendre sur Yvaga. Cependant, ils se retrouvent face-à-face avec la forme de vie la plus terrifiante de l'univers alors qu'ils fouillent les profondeurs de cette station.",787.557,/xmDypImhT0OOloQIj3JLslUrBw8.jpg,2024-08-13,Alien : Romulus,7.2,2598,"['Horreur', 'Science-Fiction']"
1118031,es,Apocalipsis Z: el principio del fin,"Lorsqu'une sorte de rage qui transforme les gens en créatures agressives se répand sur la planète, Manel s'isole chez lui avec son chat, ne comptant que sur son intelligence pour survivre. Mais bientôt, ils doivent partir à la recherche de nourriture, par terre et par mer, en esquivant de nombreux dangers.",775.07,/yUsH05TXptcKbyYg485y5TQlUUz.jpg,2024-10-04,Apocalypse Z : le début de la fin,6.858,681,"['Drame', 'Action', 'Horreur']"
533535,en,Deadpool & Wolverine,"Un Wade Wilson désabusé s'abrutit de travail dans le civil. Sa vie de mercenaire moralement flexible, Deadpool, est derrière lui. Mais quand son monde est menacé d'anéantissement, il accepte à contrecœur de reprendre le flambeau, et de convaincre un Wolverine non moins contre-cœureux... contre-cordial ? Contre-cardiaque ? Il doit le convaincre de... ah, laisse tomber, va voir le film. Un synopsis, c'est débile. Mais entends l'avertissement : des flashs lumineux dans l'image pourraient affecter les spectateurs photosensibles.",743.706,/hw3Gfp8xLpoVewMbFyFVRsqyGlK.jpg,2024-07-24,Deadpool & Wolverine,7.7,5849,"['Action', 'Comédie', 'Science-Fiction']"
645757,en,That Christmas,"Les habitants de Wellington-on-Sea vont vivre un Noël inoubliable quand la pire tempête de neige de l'histoire bouleverse les plans de chacun, à commencer par ceux du père Noël.",659.76,/fyD7BNlJKcSdISDGUGNB3CsCE0q.jpg,2024-11-27,Ce Noël-là,7.592,76,"['Animation', 'Comédie', 'Familial', 'Fantastique', 'Aventure']"
791042,en,Levels,"Après avoir été témoin du meurtre de sa petite amie, Joe risque tout - y compris remettre la réalité elle-même en question - pour découvrir la vérité sur sa mort...",642.491,/y1xm0jMIlx9Oo2a3jWNyLGm43sJ.jpg,2024-11-01,Levels,5.803,38,"['Action', 'Science-Fiction', 'Thriller']"
1022789,en,Inside Out 2,"Riley, adolescente depuis peu, au moment où le Quartier Cérébral doit être démoli pour faire place à un événement totalement inattendu : de nouvelles Émotions ! Joie, Tristesse, Colère, Peur et Dégoût, qui ont longtemps su contrôler les choses avec succès, ne savent pas comment réagir à l'arrivée d'Anxiété. Et il semblerait qu'elle ne soit pas seule. Elle est venue accompagnée d'Embarras, Envie et Ennui.",632.136,/eHUWo4AiomQwG8EpWhvNNA1RMYz.jpg,2024-06-11,Vice-versa 2,7.574,4944,"['Animation', 'Aventure', 'Comédie', 'Drame', 'Familial']"
698687,en,Transformers One,"Les origines d'Optimus Prime et de Megatron, autrefois amis proches comme des frères, avant de devenir des ennemis jurés, façonnant ainsi à jamais le destin de Cybertron.",631.346,/92p2jvyqXiGv9VJyXgP5NJEzA92.jpg,2024-09-11,Transformers : Le Commencement,8.1,848,"['Animation', 'Science-Fiction', 'Aventure', 'Familial']"
1171640,fr,GTMAX,"Soélie, une jeune prodige de motocross, voit ses rêves de réussite brisés suite à un accident. Elle se consacre désormais à entraîner son frère, Michael. Quand celui-ci est recruté par des pilotes en scooter Tmax pour un braquage de haut vol à Paris, Soélie doit surmonter ses peurs pour le sauver.",626.414,/bx92hl70NUhojjO3eV6LqKllj4L.jpg,2024-11-19,GTMAX,6.1,70,"['Action', 'Crime', 'Drame']"
519182,en,Despicable Me 4,"Gru, Lucy et les filles, Margo, Édith et Agnès accueillent le petit dernier de la famille, Gru Junior, qui semble n’avoir qu’une passion : faire tourner son père en bourrique. Mais Gru est confronté à un nouvel ennemi, Maxime Le Mal, qui avec l’aide de sa petite amie, la fatale Valentina, va obliger toute la famille à fuir.",583.353,/bYovCvLV1RxB0zAR5cXu699P9P7.jpg,2024-06-20,"Moi, moche et méchant 4",7.077,2283,"['Animation', 'Familial', 'Comédie', 'Action']"
1326059,es,Pimpinero: Sangre y gasolina,"Dans le désert à la frontière entre la Colombie et le Venezuela, les ""pimpineros"" risquent leur vie, passant du carburant de contrebande d'un pays à l'autre. Lorsque Juan, un jeune trafiquant, est contraint de travailler pour un mystérieux rival, sa petite amie Diana entame un voyage périlleux afin de percer les secrets qui entourent ce no man's land.",540.266,/56W7fXQbRnL2fLjpEJLSLspaFnP.jpg,2024-10-10,Pimpinero : De Pétrole et de Sang,7.242,31,"['Action', 'Crime', 'Drame']"
995803,en,Arena Wars,,524.619,/4dRtXjk1rcsZlaMJpBn6Nh9cTfO.jpg,2024-06-25,Arena Wars,5.4,31,"['Action', 'Science-Fiction', 'Thriller', 'Comédie', 'Horreur']"
1154223,fr,Tigres et Hyènes,"De retour d’Espagne, Malik, jeune trafiquant, apprend que Serge, son beau-père, a été arrêté. Lors du procès, Iris, avocate de Chérif, un complice présumé, propose à Malik de réaliser un mystérieux coup pour faire évader son beau-père. Malik accepte et fait équipe avec les anciens partenaires de Chérif, des malfrats rangés, prêts à se réunir une dernière fois.",507.542,/80Fpd8a5BibX3kAD5lpZhCKqSyV.jpg,2024-11-22,Tigres et Hyènes,6.2,26,"['Action', 'Thriller']"
1124641,en,Classified,"Evan Shaw, tueur à gages de la CIA, reçoit ses ordres par les petites annonces des journaux afin de connaître sa prochaine cible. Lorsqu'il fait la rencontre de Kacey, une jeune analyste des services secrets britanniques, celle-ci lui annonce une nouvelle choquante : son contact à la CIA est mort depuis huit ans et la division est fermée depuis longtemps. Ensemble, ils vont tenter de découvrir pour qui il travaille réellement…",482.01,/4oQNuYThVdrVFdKWYwtI96LbA1O.jpg,2024-09-19,The Spy Code,5.8,93,"['Action', 'Thriller']"
592983,en,Spellbound,"Un puissant maléfice ayant transformé ses parents en monstres géants, une toute jeune princesse part en expédition en pleine nature pour conjurer le sort avant qu'il ne soit trop tard.",474.083,/9NUmEEFRNjHpbXdRrQBfKF7ZyzU.jpg,2024-11-22,Ellian et le sortilège,6.8,135,"['Animation', 'Fantastique', 'Familial', 'Aventure', 'Comédie']"
